crop,district,year,latitude,longitude,nitrogen_mean,ph_mean,organic_carbon,sand_percent,clay_percent,silt_percent,season_gdd_total,season_precip_total,season_temp_max_mean,season_temp_min_mean,season_humidity_mean,precip_anomaly,n_deficit,p_deficit,k_deficit,price_trend_slope,price_volatility,price_seasonality_index,yield_kg_ha
cotton,38,2021,27.83016637316733,76.09835175712156,10.068366180374712,7.584133087477801,12.173428850975718,60.06362500367881,40.24459373926676,37.891071114287314,3091.8702430840503,877.2818301744346,36.96221648329143,19.331950930045526,51.27436938139165,-90.74689430425154,57.52629890508375,0.6386855002028013,1.4907625050832496,-18.143904863805826,0.15313044177688614,0.9511229527008134,5186.076157450982
cotton,34,2017,27.150387188506837,83.54786168251644,14.244870230764734,6.729551140261541,14.483747959257755,40.94413236833638,23.75546580867145,31.391737899392364,2776.5963438620943,782.1251157251891,22.463781081370627,18.815413634902214,64.58557259908514,-24.992045511970666,29.516474529870294,36.29686069998946,7.991847498629091,2.2844727310786865,0.1509061967646045,0.8860576698692172,5875.147556076245
maize,12,2017,25.934857629759346,79.05776473810417,11.804748014574846,6.452297530515383,10.303720782227654,28.42986556293525,14.17335498431261,49.72676070242032,2543.354575072551,712.8995954297649,33.846923970166664,13.398200853471863,34.45579006378425,-68.76159791587804,42.232532447960345,19.06175928285519,21.551714688108436,0.16537360011545144,0.22892827136847022,0.9003762345290297,5108.496268217244
soybean,19,2019,28.957267259261727,78.64921010694576,1.903786365415538,6.732657204812953,20.89954552398582,19.14828010838516,32.23358847272947,32.485923849748566,1843.8724836202632,920.0203743356095,40.88269257216714,19.9493023503429,69.94844410654349,11.760464420079241,48.65941754870289,26.127241565565345,17.102807087649747,1.2571954344125347,0.3989300114544784,1.173422080404583,5866.186766473726
wheat,37,2017,25.832665178130455,78.38148916936596,8.014655398447683,9.726131658919702,17.942354432031124,43.18453857482683,20.09932001670876,41.025045120440026,2837.6615715563694,908.5347570715097,30.115666752701255,15.176009980543864,88.90449831579377,85.37597438231147,59.42460053504046,14.57548747227908,14.09018558930317,-9.115554470990894,0.11020173445260016,0.9336752107578291,5784.798327912392
cotton,44,2016,24.66967999963611,75.56754274029296,15.444571629065393,7.369095286245324,15.049771979326446,29.615366361932377,33.88532762812048,31.10900157358857,3308.383037406854,840.397691805418,25.77860488367648,13.723621103150137,89.5543290479837,34.99892646142339,25.105132443926536,16.06260881316766,20.726281800478894,-7.617032474900233,0.20310987727315288,1.3832192852409824,5763.9361279734485
cotton,49,2023,23.40370746305763,81.7846465529369,20.45945657077055,5.454559733625193,4.233678024651798,38.45226170435599,20.109465892373727,39.952786368056664,2287.452595965728,885.1268807559337,30.054533235198733,21.418573689371293,89.02103189685712,-22.090046064077843,16.314014355495953,0.7583107305450698,11.95376672459478,0.5405749090751393,0.1649944635555029,0.6466618085367803,5064.210922399237
wheat,17,2016,29.404485057361725,73.7919766602366,2.8639837116086753,4.8196236080796755,14.424076555419928,66.84348793279982,41.45395567895256,11.600348212062904,2129.046331336385,807.2973532682398,24.41458662817028,15.634722774412717,77.90452047157237,94.03814551405262,39.85633877940265,36.492254435595115,0.7846843359723932,-14.028068334989374,0.48259112852224595,0.9940639151418,5651.054718856829
cotton,10,2016,20.827154615243536,84.08342440061912,10.648041831231712,7.554535763359416,10.653451668551781,44.19225433129589,19.812583686041524,30.395337568501038,2453.987103835887,471.7638522265108,33.128425363699854,22.442752518400095,87.37306866215627,88.27070466881331,8.202622485560006,35.53992054003592,13.23079870546702,8.815085876839493,0.3821126415884105,0.7337014147055154,4640.087255518033
maize,49,2022,29.308873720608084,83.40977807570441,17.157269169973798,7.3560958542300074,8.085277074362589,33.743088378768334,48.64733484603599,16.47677564641966,2733.4711359659404,816.8747005532124,31.631529840224065,22.39343899413659,67.16105869980517,3.9499214334403425,52.67651710909122,32.71791002036111,27.06387576879785,-13.908848043143895,0.19329307364757847,1.0654945704503158,5141.030018802747
soybean,47,2023,28.267146599310184,75.06220488512348,19.39097731876584,7.075060767550441,10.551615798780722,49.63126921487804,26.950577848796815,31.685126347341416,2234.3903935001354,746.2899181350551,33.59365926051482,16.092995831626755,62.17194001114014,159.2997079758436,83.96051592349743,43.89753402920039,25.698453849423636,-1.5095548286889473,0.18298423417447784,1.0894840016411373,5464.989533178493
wheat,12,2021,21.299299245357012,80.94195654747496,12.89943219211991,5.687120969100607,8.528661064282321,73.81432000620376,38.84305634054439,34.61031252012087,2949.599072995004,1189.248703479902,31.343821953267284,22.273363768093063,87.10922828797473,41.93891380413392,11.897565943271859,45.0633790279217,12.269915562285387,-4.357919060052852,0.44321221815491063,1.179805045589491,5766.609926275167
soybean,16,2017,25.649843576752538,78.59834791674388,11.586088207894655,6.863285389883975,14.027212375038022,43.18955627389462,19.598996409901325,39.68997135655025,3455.3589871351824,926.6771267527193,32.97947558921834,16.442699278512695,74.32689343069298,39.24259647993461,11.273053212952899,27.82221597126277,0.6666432228114805,-5.000480842544318,0.17609067856656524,0.7545995071910909,5123.088613693463
cotton,24,2023,28.66547981749087,75.06473952998851,21.098553749450964,5.7766548312565345,18.463976250252912,9.667105460220434,11.88649747991819,35.878919116866975,2665.1229417589666,840.3018256398185,34.2524196237576,17.726440953635652,43.071436383950626,-120.26771589350777,8.021779886735214,34.24117460335314,19.08921817860947,-16.05726520606534,0.4988236800788908,1.0862776737846636,5167.989412957848
cotton,19,2017,25.718091636071538,84.8278247199317,18.980463529992843,7.162781886020961,15.304115166827128,54.75114864788969,1.9377719564310496,25.957764422674316,2337.506948490837,892.5660146453336,26.011762409082834,19.975144002798903,88.24866844176736,-168.36949679556642,84.7861289761902,0.5499200535229898,22.235832833485937,-0.4419573495543687,0.2129212480045599,0.8253063620671726,5713.765994725926
wheat,8,2019,29.07199821560622,70.37856018772396,19.293091990380077,7.482656907272341,23.050100963158343,50.19645091390255,37.76603838080032,20.956854139670277,2720.001887424456,595.376374077661,33.73042509357276,26.15758565358871,66.70224470268404,6.343650986786738,8.070489492816302,42.317152943759936,8.827307282528245,-12.080546267985692,0.133733085947814,1.0191595212153968,5072.05305022481
maize,31,2023,29.429838168160423,73.7896904593193,12.659679987546273,5.956527241170464,5.785550281698382,46.35183533243589,25.68013909976041,1.8897180031000502,3088.649781500553,678.0462742220649,39.241035360977534,21.763588584739598,59.993114499949534,99.72546280582426,98.34620353844026,40.82067120647488,14.299919988587229,1.401921678001861,0.3763767576067433,0.9116124522255458,4456.156436612299
rice,21,2017,24.223845221843057,77.80111091666726,20.568471188418393,7.631810161215424,9.975861182123573,41.71234112008548,12.52424549478292,30.826230934206624,2579.818314276008,733.0422151436886,27.191388610544344,17.768841787323378,84.68356828692734,32.850641083085655,35.833129404611796,1.012430921174745,29.755703857431254,-7.594851410979632,0.3438571170336695,0.7470913547637459,4943.5278204001415
wheat,17,2021,23.773136614063237,77.82929505217845,5.274656335681442,6.61485239956271,8.227899230630758,32.89091737672827,38.18203051085855,43.6543405717084,2742.5475155516006,877.6845007281507,33.54163241369781,18.413209424676896,82.66097839483027,95.08858770725709,32.87621591424769,27.141260837085913,17.290290389447957,-0.5027043627209775,0.49992886614458276,1.1444581455650298,5252.662071019619
rice,23,2015,29.36321153969157,78.83399612418346,20.656150458295066,6.991873212441986,16.917473257439433,67.72461335900786,36.55994016760827,31.300721599778335,2852.3830943711464,713.0495425483407,38.473494238189765,11.667510269123898,55.646791905314046,-41.35197527584772,9.16317520970492,45.332778521863474,10.532247169846999,-18.11347485723786,0.4208342977487901,0.9482858064914952,4986.252731258893
rice,37,2018,26.75140061149668,81.27514258034378,14.667339232790551,5.190366636309196,11.117798572085848,17.425359979364288,38.82385840370535,28.982979705261464,2062.277072072952,699.7122927461176,26.22477357247365,22.019206003604552,67.64368314490777,8.24958301958935,58.564121263841685,9.069399351564023,18.824666299203994,9.122781969762174,0.27153461325329564,1.1715199069019753,4886.639378055966
maize,16,2018,21.160226813481692,79.35216745778945,15.644670956239075,6.7322145059549,12.758064785909015,40.36558378782391,11.60213971557141,31.71668746259293,2729.560670704804,586.4272662598328,35.98927317271015,21.58934698281975,56.373564058761424,1.668950564125646,58.58822123527917,17.63224607785491,5.400669205922535,10.963410141079386,0.3706445792652334,1.1858029449722032,5424.0034524780895
rice,6,2021,20.422917492226812,79.00422190792055,10.273736709612614,5.824415612585332,14.534742127892237,40.0148974262119,37.46411301045754,25.34748720068284,1829.0255979121002,805.0242177102537,30.889879295240796,19.13396922548274,56.77082915115005,-180.14911576983266,49.38058272901428,16.552683925934055,5.9775711982374,-5.520833474133564,0.4271397814413408,1.262265928303183,5266.249663208232
rice,8,2022,25.64629050997263,70.80271694369564,5.929868259459246,6.974633454014174,6.180844597853032,57.8016270359579,28.840419756755427,32.33961463008666,2170.78443095145,833.1132385828779,37.05668977740841,20.871024558947546,25.10865401884663,178.89193511792848,31.10201472158838,17.797023769987575,27.74774144142051,28.01410378219178,0.30549061017731804,0.8986394697953977,5317.935495364485
maize,25,2015,29.301709654384247,75.64795431683947,15.538520738958654,7.9671626696512625,9.514604147180012,63.53490968075616,39.27623037307576,25.140436064248902,3072.831200643147,885.7046591494185,27.877713989544095,9.899249597551155,54.79012063313543,119.7561566854279,36.85808900654213,2.0943015227551043,7.176001235079921,7.6071563337557455,0.20914858029408465,0.8142176527172982,5205.7438872636685
rice,18,2019,28.442487024058185,73.48083609551733,17.756972747956986,6.789520209316352,15.989063814791658,41.59899284958761,30.427311645443822,19.213423211741027,2935.517617655383,660.7967558896065,31.9547239630887,13.672937533430117,67.43279065847696,92.84336905510534,32.0503393673738,13.95088418826832,9.323681376472324,-2.582190534027961,0.18404225691454787,1.2401330881620056,5353.415868309644
rice,25,2021,26.758477464643363,73.98055167402963,18.513461924093825,5.5991450935668166,9.807648397968322,47.8944877840303,26.73015562847638,29.096416864297016,2364.909994883795,874.1551503238906,24.407554764359215,25.205894458368718,27.50065111376933,128.4926999680931,42.614640828050184,14.74281563501178,16.313317259092617,-4.909507152260818,0.21811257464544576,1.0205638482234136,5523.114369570538
rice,12,2018,21.391158488910875,78.31506211510518,17.973892979122933,7.126466091777586,5.145428123725232,49.16980221715858,37.599852344622185,28.83476471262399,3352.8967167228657,591.9451246579952,34.18644455585383,16.969090670270603,49.42221323760713,-46.69259927252485,34.1788105481226,43.29360242447955,26.99077860832819,-7.813359785056306,0.43922751266792204,1.2697725062273912,4798.766140139309
wheat,15,2018,22.542313837486954,72.99257972394413,16.840808475267288,6.901788745787717,8.390948449263007,60.799893591143764,33.518994381843164,52.50204104551545,1844.9049597999538,756.1872411010852,34.243683641130424,21.029731869758525,79.10577626613754,79.57746932131636,67.551731986525,17.605800356585128,23.443466691570432,-5.907385535844295,0.25217294899549414,0.7634423661580614,4865.298927817762
wheat,26,2018,28.75511226552616,74.40923651525347,10.381067819035199,8.55860174640031,10.854927785578937,60.49095671044597,35.81765598773033,20.331720083974663,2397.456153521533,860.3144272170929,34.704012101993484,15.013441753371094,48.8154528362978,-46.92270545786452,29.578647234726972,22.36083699467757,1.3135176200962473,-1.0986940392877398,0.214665663426527,1.1377353210014027,5162.969550055854
wheat,41,2020,21.828072366569003,73.5562706277601,18.837380362600165,6.753967960900943,12.667042079557712,36.92379683251603,20.119525993492122,28.08669955178397,2637.5521446562148,748.2575545238603,34.457998251292594,16.23132933863136,67.64150916538863,14.800016819292876,35.083823149445415,19.036902994019435,20.79089006695108,-0.4375913054476578,0.4223548911180325,1.008621064845667,5147.568022114116
maize,45,2021,22.784394082504345,84.22754414827293,9.821888262623357,5.914525008775931,11.716746760197923,51.56852102154466,23.275906260055216,26.92001608366175,1095.8763871404851,487.6311099969579,31.544623247448012,25.418731123729245,45.1995264640731,-174.2234384757494,43.54598847891481,6.033672480079089,15.121844480519787,-14.0403145180327,0.1127681367098174,0.9917089298375997,4785.065118035018
cotton,26,2016,21.29600651195442,84.16998598256643,20.535321180325674,7.2706412256463775,9.543128632228104,50.74877688709296,7.661864077533359,24.627806009034707,2421.168712761952,511.4734811537003,24.611851705087904,17.37019272405439,76.14156331482458,-14.878635057166148,0.3961834270900244,49.5178378862812,14.266585260071418,13.54744233616806,0.3375833083721369,0.9356761704845862,4612.400755816275
rice,47,2019,26.76108231414411,79.14912337894077,14.580090655969135,6.372321927694406,15.757253755393878,43.261350797251964,19.39875930933405,36.15726286927982,1937.7508833858437,844.1789736014807,36.9603889433132,20.09424029815216,65.11369001407402,-153.02552181118853,49.2082574220892,41.29125953523654,20.746751004766296,7.8677144067090286,0.44945272127450864,0.7778881233107953,5785.850565130578
rice,32,2018,29.439823053632097,83.8678370309785,14.74645390067258,6.580250989711773,11.483756253752365,50.60672601048239,32.90393538638969,56.855556213890615,1949.131468567443,915.9302713496891,31.807828701305997,18.521823165990877,56.2348876358578,-125.41386676831436,25.581980319293464,27.04601535136834,5.886961386571324,18.472394348709887,0.264033499622243,1.1327591264007824,5624.665143955768
maize,10,2017,22.689680315953858,81.7871896820256,19.32963309152551,5.571523969624447,12.837605447991695,45.30281642814337,30.64187817598388,26.150073639952687,2363.885057815071,867.863357758411,33.96742004600533,18.98566869249047,30.33250708943332,-5.37021787647765,5.61504540245179,23.81822471945857,29.444659909851595,3.6789050162624233,0.2077272645437138,0.921588235787034,4952.499668617409
rice,16,2021,24.75406607850074,78.84921824202713,20.007343127670694,6.377565187196587,9.756176090446273,47.3683589867173,15.204678900696937,36.19073389943446,1587.1708148494847,920.7484418475666,31.07392146143383,18.8489087824345,56.5920166700128,-70.77318864440825,91.10212987647948,32.462736273150455,19.35919590817347,10.467233522629588,0.29668362777438256,1.0422927044780437,5968.654690091061
wheat,7,2020,26.343397397112042,70.09652817245194,18.853193394750694,6.530804697490436,18.03576105696085,24.659905324312515,37.82345420235093,7.051536108633464,2096.020108220229,743.8915028260435,41.7938018648013,10.089586918804425,79.97112518854362,33.89565144768982,32.2418733886932,16.32155742616191,10.969685238355686,-12.50229892317946,0.3869908670768317,1.3864835624818173,5703.083848603834
cotton,17,2021,29.994662482156308,81.58774429119106,10.897710752221656,6.371651324263122,10.433475579172557,31.230579418970564,54.73075285370285,25.277645640191622,1598.858821997387,947.6883821826497,29.161756786425258,19.90826346703304,93.25088580432183,167.49530109742713,42.60852636727043,2.5141435177239266,18.006066242104836,6.022446962912387,0.3066422252140798,0.8926274108189227,5205.679528662352
soybean,23,2019,21.04808064997572,80.53732512382703,18.81334775219276,5.909112637569178,12.298771466373042,57.26633264359787,15.97275545421356,48.662893675346396,2561.8935233891516,867.2120158977874,28.969446669951466,15.849482418056416,66.7111359860403,-62.17116559114297,82.73431583382418,20.21584068073436,6.494125898688608,-17.91660953511781,0.10305559785030925,0.9404581707560064,5418.209000598279
rice,26,2020,24.98570799505709,79.22880479923622,10.926051950147759,6.788229130345295,16.13999776850752,26.84118184771322,22.941181979561293,29.340235278624228,2552.173615900591,672.1086469790522,24.19178069748063,25.118268689047778,68.4987712316315,-26.4769340139967,16.678897075371978,49.19887887039304,19.015255945648686,-9.716130244585468,0.13132982244320637,0.9674114971252283,5237.886563503045
wheat,21,2019,23.851201199025,81.40636467523707,18.939507008638294,5.576527583158166,13.120169044239837,52.051638137935406,18.78404574448574,36.0280801801115,2325.726014270308,902.8907422787236,32.56456799869663,14.909439025231148,59.838046152871684,66.45105611186067,85.0308809581341,9.117340293886139,0.8465142221339206,25.06549890652469,0.3885313692358806,0.921140821992862,4902.762710739594
soybean,22,2021,28.658201652223553,77.69383247162149,7.874184019688677,5.341005399476005,13.020358785749925,43.77861028461823,24.05114243806925,22.526986366449734,2998.22258193,859.2100408268992,41.2920353226934,16.11359458593106,88.43925042048892,-66.99061723383579,24.16379480773777,26.38526460764862,10.235457342250985,-3.4988942393163844,0.2599805339501995,0.9273445109262365,5636.513631711458
cotton,7,2016,24.759677310116558,80.5612490698201,14.531599690308177,7.209536170726441,4.105377962413546,60.45982093994746,27.739060004818228,33.09068630227758,2351.9187074529673,1134.4988175215176,32.62518836764344,27.784455982241468,66.39011467855318,-71.53954143034251,58.90378916153172,0.42606981607893335,22.425506902425195,-0.19136481784908635,0.41391033250809406,1.1395416229274367,4963.333797447089
soybean,14,2019,21.10977524585148,84.0275813008974,10.895544302471645,7.1177501780872845,14.722540006775539,54.73200813145028,18.02667061412474,49.59331496143298,2488.459747131361,1075.8639906974984,33.135576921389216,20.89361950149624,83.40593071363804,-44.44449115085802,68.56783801661783,6.10157575892924,24.239335473424198,7.019409772190263,0.3597959656423636,1.2646728118741482,6108.77845485287
wheat,15,2020,26.344241452865838,75.63707523769129,19.34967826224013,5.192395519319648,12.22234776085396,38.20081244314747,22.230802059281665,16.079004452770775,2046.9996234596929,781.5392903707772,36.866070530670434,14.066323969773464,73.72313529135214,88.0880532462236,90.50139458677754,29.359585023355855,7.587582399419041,-0.3878768311169304,0.33260633372875154,1.025975908353591,5402.851921445141
soybean,7,2020,27.707806182638798,80.62182752350938,20.575833870445067,4.670444953567538,14.166260412690201,41.65127478192675,25.87243198592776,56.23851006210947,1348.3627562039635,716.4638795419461,32.810482776386294,18.70564463748901,71.84357941393935,-176.82149870183036,60.7637994684132,14.870696475391748,16.182283838399595,-10.214319586588731,0.4605500673513645,1.1479725316748952,4620.121656414154
maize,9,2019,20.028812516656146,77.13531727016438,15.994982568959664,5.491257954603432,12.732852193475345,15.216932781598722,29.716019660075524,11.448669817271494,2427.3301436782886,1111.822250617624,37.99644801533431,13.118423473743668,54.696159592056205,-84.74841760142992,45.32318012500003,45.28422432303124,15.85478669067354,-9.96741052082143,0.10852882939228509,0.9654436420881253,6198.8870776329995
soybean,48,2021,28.589566854206296,80.11599477720972,15.830545719689423,6.371701005526802,9.763369771508511,43.04402827210907,39.6649290498534,24.1739778781739,2362.025869822869,910.3079038510363,38.738712250435206,19.030346776529356,96.73891951471879,153.08879349781944,57.226935234177745,20.308488297861736,12.643681391303414,8.01473244381404,0.16201374455912068,0.9604031261186682,5450.940792380142
rice,8,2022,21.860230000056657,81.44340003331546,18.520885612405678,7.654349574765506,15.57722866619838,25.947768860937146,24.8552114133525,19.96899378264498,3354.9543407038536,765.1704466462504,29.03504002976337,14.782486229319987,91.98900528902138,-309.9158881414917,20.208246274020393,10.401679856552626,6.852989482589356,2.982702324967477,0.34975038219679033,0.9200253455271249,5352.839752746049
rice,23,2021,25.52069364653378,70.68178750653693,20.60557439974559,6.34725543218748,12.792506445119663,41.719404629871654,19.381643648103413,26.730468218793078,2833.7230119916094,402.18764863423735,24.84784913903606,25.459393861481644,104.11293465515035,-12.736985938927653,68.90743341498506,27.27958846423518,21.096846996863185,8.36380542833345,0.12633121862003818,0.8470642655967597,4569.201916501939
maize,29,2019,24.1579750068745,79.69900665922992,15.186555873310807,5.730638951271969,6.842454035828361,35.431226490661956,31.96339147698877,19.813165496111104,2293.4394402618495,648.9001103265788,35.447948429881556,19.683537895726857,53.50915072542824,152.99331581033604,18.68807120505552,39.748681758798135,7.5708504523655895,5.87381858287929,0.3579881940242765,1.2472774875317618,4332.009098195204
wheat,18,2015,27.196538166105306,73.40111776610416,12.501623375260097,6.648586229083061,17.23406862538465,31.850561971657783,29.00172878972809,18.903364038084618,2570.831512369638,634.9943846460784,33.61315699812797,20.110208734068543,73.96045750905323,190.99866264016472,55.72476120782569,0.9709848098697405,27.330772114698473,0.6046101145403151,0.4936484308101071,0.8996165805233947,4643.22353997604
rice,31,2019,23.71161614785742,80.0504880671135,18.23633743220244,6.385983884750419,6.278081742450112,62.81586768180321,23.071724041752706,15.759040733860552,2953.508981834827,770.7238746625729,26.77069893809911,21.799005307503553,58.10028938624538,79.93551178302421,64.7603661360489,25.276005931502066,15.855038733555078,0.1319719863403305,0.4515232395978136,1.1222093745664372,4862.422537737395
cotton,30,2016,28.697631766817107,77.0249527890072,5.706363144531645,5.118992692547002,15.603716937002169,25.856836544894193,29.850167248268267,37.72864354267465,2758.3775134949333,923.7036673509301,28.609810026030903,22.24649258879952,76.65492429360154,117.18380580464529,89.85831804077546,38.671327836357314,26.114350119318654,0.9676159683682146,0.3363667696101714,0.8325754185773941,5841.270467278854
rice,39,2019,27.3049636095879,81.6032911279733,19.548257697794128,5.124937115081289,17.94772708772083,30.55402329882232,21.16851421274156,27.144504048713035,3334.4529171653917,954.2506448644474,28.594283939766882,15.243720263005446,74.38334842788974,-94.86129261362154,45.01898259776145,5.179432731601458,8.72228162412492,-3.636693508062154,0.45759066972238494,1.0091752960153455,5365.4088956750375
rice,35,2019,26.477131710629216,71.85101222808395,11.44906525279144,5.151802497884707,7.574818256146949,34.52683434914881,19.696159809455672,24.00587496360591,2105.3017903898913,1100.0071370578619,32.73729149789331,18.37987494822299,63.79020329312619,-86.64557968771736,77.53332265892125,45.13992594665727,24.21237468776196,-3.5206531471617035,0.1465072605065061,0.9998389282666186,4969.728690186303
wheat,18,2016,27.962405955628544,79.39483527484293,13.798860668637754,8.979851534907937,11.508952853048447,37.78322911694113,6.006828452068412,33.38708292698593,2987.5171034768755,986.2791675340435,36.98692523571961,16.218083587588875,66.57070309736804,171.4164113902413,16.75304883042765,13.225870498342468,3.4099075469997753,5.019934306743351,0.2818776659702257,0.8341839074320403,4926.167244089624
soybean,42,2019,27.540230349283824,74.17706093391328,19.580256615591555,7.3599814402736135,11.136207015463294,31.848322327926837,21.720768926044222,12.064373866913286,2288.5638323329476,539.9064170358031,37.26686569550285,26.37629238341728,101.3615224013788,-26.384054005762653,15.619647873382503,8.530180385641339,23.004910260221802,14.407026919712948,0.2714704463248303,0.9306521517609747,4316.2476741041855
rice,39,2018,20.359386749215535,82.79472992995888,12.922452418051545,5.906283941464638,11.316115379276445,39.61277261540561,7.374770191494605,33.67647052759615,2596.8082473834934,1006.0015159080851,35.95411560627203,8.858939912372808,67.97031657357542,-187.70652208907433,52.47980137199302,29.46280364513373,11.608375497759067,-16.758168102577336,0.23457903479719644,0.7862851614018138,5853.335167030767
maize,17,2015,23.94734353844828,83.92575258454461,18.237044392874015,7.608266822828932,19.320953420932256,49.53231475228297,18.605961511640302,28.874767187745046,2221.161502613414,1146.664941054672,30.539562729296666,15.699559932975014,36.961350144103214,41.841291441493304,59.634076511010306,8.751557290901445,14.099702664557604,23.874963228742715,0.10008055925372417,1.0033532554842022,5639.938840450279
soybean,14,2017,29.308072973164897,84.94597440518584,20.69454377037207,5.931943712338535,7.621124508331524,55.04788137043448,30.79480736597322,29.243546039649267,2428.9959134931364,1136.7616154041204,43.10056242534495,17.6801543395702,61.9577338620232,-19.099717199523067,63.23410407329082,33.985076018559106,5.004219607787183,6.926275091454464,0.45641160744450093,0.6478863236062482,5367.922175675088
cotton,31,2015,21.25724268992226,81.94011103640925,15.550165450237527,7.57518039697373,10.773731820484008,54.31961936115379,9.948303261644,36.23000101088334,2605.7810301394775,557.4273101383512,32.16610232911615,18.547743620410603,53.570963918852286,8.1131721289851,74.56740420237783,24.5051040999215,0.5588306557317702,4.355051407706006,0.41108264406111805,0.9884470581288882,4591.918191901354
wheat,24,2019,27.370965504320512,81.30601105642006,16.55724077912356,6.5803064570694545,18.013289995287003,16.37696132503403,23.101550558336342,49.722288105521905,2796.6267821389047,761.7806796043108,30.055953295415502,18.466075204695162,56.203492601479724,-238.127812529829,29.493148776120993,5.497798088108996,19.985924793848447,-10.083106167918325,0.3611430062399156,1.130187000650604,5867.272401240715
cotton,35,2018,29.745918113353298,73.23251138301326,14.402820630281404,5.841148750202703,10.708204686643407,50.70293840267156,25.654736677672993,33.875696903458305,2530.678570688662,992.1947499139945,25.169667500817297,17.815392551031362,80.64021414023223,-264.8207380187924,62.26077218524555,45.62450672910241,17.631548502012546,-7.119029279398492,0.15158673754065363,0.9974078231422189,5560.174794899398
soybean,44,2021,20.521986290449718,75.04010588485163,15.577989985318602,7.17982034582897,8.256881136534016,51.6284773906969,22.614057956687663,27.60150590634261,1256.9251607648819,568.3313932875742,30.262301364238077,17.3503280592422,83.36369089105592,30.25594074423689,18.813912080632267,33.66027049817751,18.672844562089722,6.112868107395165,0.25128205347660165,0.8599589627721383,4544.262227136046
soybean,45,2019,26.821938806266104,76.9852381264342,9.41797610024984,6.637519572723685,13.052058727078993,35.06401284433236,20.186651727595063,15.808267349088787,2461.5256208502196,455.0170032161701,34.193867041275254,18.96518787424616,57.35428577500242,-30.313055974824987,21.89977090545623,27.2996513266884,7.6500527408075945,2.5086175937235127,0.46973079894713254,0.8701402194368495,4402.4139186014
soybean,34,2018,24.681541413010304,81.60071571673375,13.531309567209624,6.8982677721793255,15.222562166828062,70.01526309460708,28.253888135526385,1.3101848923946804,3235.200381160076,862.7911373541247,24.068803744129177,19.846011998042012,61.73972906176421,-45.686243415968676,6.730888837388127,18.717030767506536,7.178323886493181,-12.919415856276668,0.34677184202781863,1.2416307153596187,5868.105811516069
cotton,3,2016,25.791752553747223,83.72448797616953,8.558971965087403,6.7155070231841085,10.42863611940681,61.314993477218806,29.640992005666032,31.53461000595435,2457.564101765311,664.8817145786595,27.229443701985502,25.16283551022377,59.527617247429205,39.04836064827788,74.70005861387304,6.742995233523585,24.90888933807743,-8.620970437447923,0.34136421461041,1.031639944463069,4840.943358451086
soybean,37,2018,20.85341336484325,72.83708650034477,10.506163877363008,6.705014772870928,14.217473563230179,42.25463425288433,25.015261285396292,14.884399917829594,3249.240920063357,473.70978659707663,29.663293868264674,25.12744121420391,92.77156345592707,-77.88806735065258,50.6992970385584,35.37591855306611,22.837582577796994,-7.3970232352931955,0.46525062990281385,1.1689164664062919,4795.883347647455
cotton,43,2016,20.430069518669395,83.83551227005154,4.985254896639187,7.300553888086744,6.493539623701746,36.06047542097651,20.74239082197072,-0.4831614510257509,2439.9016278665226,1045.9040885505092,28.123050699008576,19.203987440412753,83.81198279133928,-26.544077787201477,23.8185705599562,40.68279100145297,10.10370347524082,-8.251981321533275,0.32393348995985505,1.1885382062714323,5904.824447267175
soybean,40,2022,26.668666605509216,80.43436978531088,16.319640767524433,9.083806848817668,6.715891666325622,69.77166691414439,33.64735933050108,25.78955492280891,1714.0092896001938,832.8625316235965,27.710640001054074,16.018617652479744,80.15411100475369,-44.87566719789823,55.62377257002904,6.29094249691563,19.13417147927041,2.7146118700108683,0.3390492994227917,0.9108537980173251,4712.637011933074
maize,26,2017,28.233094298207178,79.16156096027558,23.45801082688707,7.748791900549558,10.23965487898949,44.714793932108186,11.892599397517493,32.87378082914253,2283.5225769676204,695.861533091508,37.62307055615007,16.298450956461004,54.51914029918922,88.54459893915903,35.42401986337875,24.72838122690712,24.844500125064418,-10.24005403938165,0.23828627779048694,0.7996776952129605,5266.369387132632
soybean,23,2023,27.820153349329672,72.99761906922909,12.719471324297146,6.719645160283045,14.360069679966912,46.2755558649061,31.873785584752206,38.93164579843129,2220.7831572915075,607.2631831615174,23.746602406213203,12.743633337635005,44.361110039540215,-187.8874383494241,83.72099102892683,24.24230934962448,26.664883266538464,7.789732914514368,0.24857637169294866,1.1292155952623357,5825.301312068796
cotton,44,2018,25.438057278662374,70.83287549213726,19.8256679528619,6.189393085100427,15.045991923940344,46.086848956887735,29.196943913216558,42.73500856325427,2385.233468832589,834.9132296686721,32.876849384236614,21.812937739879374,88.45715927527444,-64.7353074512667,52.8147880795364,17.49558541099838,0.174187827277279,-14.853328709016493,0.374242744965661,0.828557029437302,5487.223412068447
rice,39,2020,20.99866821136178,78.5269734776191,20.62846408008458,6.2992650819980085,7.271935810167747,79.54656706823971,26.99026843813269,40.508545963140584,1907.3407787988708,903.0834397851055,34.59539279880694,17.821061283602447,98.78375112394076,108.97616974248518,2.9810722853826133,39.467094769590254,24.403871794041727,9.761876378871975,0.2281740866525248,0.8819135807970633,5558.0787416479725
